stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest
TMUS,2019-12-31,4322000000,964000000,24944000000,4558000000,9721000000,,9305000000,35632000000,868000000,,12506000000,1528000000,3474000000,876000000,1930000000,6561000000,8833000000,2255000000,,86921000000,1470000000,,28789000000,58132000000,38498000000,36580000000,,1200000000,
TMUS,2019-09-30,6405000000,801000000,24942000000,4311000000,10745000000,,8458000000,35867000000,1070000000,,12869000000,1653000000,3268000000,1078000000,1930000000,6232000000,9584000000,1693000000,,86109000000,1344000000,,27771000000,58338000000,38433000000,36586000000,,1400000000,
TMUS,2019-06-30,7260000000,998000000,24939000000,4323000000,11521000000,,8114000000,34875000000,813000000,,13173000000,1105000000,3311000000,821000000,1901000000,6003000000,10454000000,1688000000,,84788000000,1282000000,,26967000000,57821000000,38242000000,36587000000,,1100000000,
TSLA,2019-12-31,3771000000,3552000000,10439000000,1324000000,6081000000,,12103000000,20199000000,36000000,,10667000000,6268000000,1469000000,36000000,,2905000000,6083000000,246000000,,34309000000,3636000000,,6618000000,26199000000,12737000000,339000000,,1456000000,1492000000
TSLA,2018-12-31,3405000000,3113000000,8461000000,949000000,4573000000,,8307000000,19691000000,8000000,,9993000000,3686000000,1380000000,8000000,,2318000000,5318000000,193000000,,29740000000,2955000000,,4923000000,23427000000,10249000000,282000000,,2284000000,1390000000
TSLA,2017-12-31,2390250000,2263537000,9486248000,515381000,3815503000,,6570520000,20491616000,33348000,,7674740000,3367914000,1166193000,33348000,,4196294000,4974299000,155323000,,28655372000,3098379000,,4237242000,23023050000,9178024000,361502000,,963932000,1395080000
TSLA,2016-12-31,1860341000,2067454000,6053860000,499142000,4376766000,,6259796000,15036917000,23740000,,5835789000,3393216000,991218000,23740000,,3546009000,2997237000,105519000,,22664076000,1960675000,,4752911000,16758951000,7773727000,376145000,,1210962000,1152214000
TSLA,2020-03-31,3970000000,4494000000,9573000000,1274000000,8657000000,,14893000000,20468000000,113000000,,11986000000,8080000000,1373000000,113000000,193000000,2891000000,6104000000,193000000,,37250000000,3410000000,,9173000000,26578000000,15390000000,323000000,,2904000000,1499000000
TSLA,2019-12-31,3771000000,3552000000,10439000000,1324000000,6081000000,,12103000000,20199000000,36000000,,10667000000,6268000000,1469000000,36000000,198000000,2905000000,6083000000,246000000,,34309000000,3636000000,,6618000000,26199000000,12737000000,339000000,,1456000000,1492000000
TSLA,2019-09-30,3468000000,3581000000,10138000000,1128000000,5503000000,,10940000000,19845000000,120000000,,10146000000,5338000000,1472000000,120000000,186000000,2784000000,6188000000,233000000,,32795000000,2442000000,,6040000000,25313000000,12348000000,351000000,,1643000000,1442000000
TSLA,2019-06-30,3133587000,3382358000,9950396000,1147100000,5234560000,,10181952000,19600979000,5605000,,9588773000,4954740000,1607316000,5605000,153475000,2823616000,6331639000,128006000,,31872597000,2329555000,,5715393000,24722136000,12052458000,327358000,,1459828000,1435068000
TXN,2019-12-31,388000000,2001000000,5303000000,1074000000,4136000000,28000000,8761000000,3640000000,347000000,197000000,2123000000,2437000000,818000000,34842000000,4362000000,1426000000,39898000000,,1741000000,18018000000,46000000,,8907000000,9111000000,2110000000,409000000,2950000000,500000000,
TXN,2018-12-31,478000000,2217000000,4319000000,1207000000,3915000000,25000000,8097000000,3183000000,473000000,295000000,2474000000,2438000000,753000000,32603000000,4362000000,1350000000,37906000000,,1741000000,17137000000,103000000,,8994000000,8143000000,1950000000,717000000,1795000000,749000000,
TXN,2017-12-31,466000000,1957000000,3577000000,1278000000,4919000000,32000000,8734000000,2664000000,384000000,264000000,2258000000,1656000000,794000000,27842000000,4362000000,1470000000,34662000000,,1741000000,17642000000,128000000,,10337000000,7305000000,1776000000,1056000000,2813000000,500000000,
TXN,2016-12-31,396000000,1790000000,2978000000,1267000000,4795000000,34000000,7457000000,2512000000,526000000,374000000,2264000000,1154000000,750000000,26049000000,4362000000,716000000,33107000000,,1741000000,16431000000,83000000,,10473000000,5958000000,1674000000,1316000000,2336000000,631000000,
TXN,2020-03-31,363000000,2003000000,5499000000,1316000000,2944000000,20000000,8310000000,3233000000,328000000,208000000,2381000000,2518000000,930000000,36330000000,4362000000,1669000000,40227000000,,1741000000,17283000000,62000000,,7734000000,9549000000,2096000000,428000000,2224000000,1051000000,
TXN,2019-12-31,388000000,2001000000,5303000000,1074000000,4136000000,28000000,8761000000,3640000000,347000000,197000000,2123000000,2437000000,818000000,34842000000,4362000000,1426000000,39898000000,,1741000000,18018000000,46000000,,8907000000,9111000000,2110000000,409000000,2950000000,500000000,
TXN,2019-09-30,397000000,2040000000,5302000000,1342000000,4156000000,41000000,8713000000,3669000000,443000000,257000000,2007000000,3893000000,740000000,34488000000,4362000000,1426000000,39674000000,,1741000000,17992000000,58000000,,8985000000,9007000000,2058000000,467000000,1174000000,499000000,
TXN,2019-06-30,412000000,2079000000,4558000000,1419000000,3567000000,41000000,7956000000,3717000000,457000000,261000000,2646000000,3813000000,751000000,34232000000,4362000000,1415000000,38974000000,,1741000000,17384000000,87000000,,8486000000,8898000000,2003000000,557000000,405000000,1249000000,
UNH,2019-12-31,40695000000,,36808000000,21462000000,21363000000,35809000000,39558000000,5733000000,3578000000,,61782000000,10985000000,13810000000,3578000000,65659000000,9982000000,61178000000,,9000000,173889000000,16413000000,,57616000000,111727000000,,13320000000,3260000000,3470000000,4546000000
UNH,2018-12-31,36596000000,,34581000000,18250000000,19239000000,31522000000,35660000000,5758000000,4160000000,,53209000000,10866000000,8346000000,4160000000,58910000000,8204000000,55846000000,,10000000,152221000000,14640000000,,51696000000,95994000000,,12025000000,3458000000,1973000000,4531000000
UNH,2017-12-31,33051000000,,28835000000,15830000000,17664000000,27476000000,33983000000,4618000000,2667000000,,50463000000,11981000000,7541000000,2667000000,54556000000,7738000000,48730000000,,10000000,139058000000,14555000000,,47776000000,87036000000,,10884000000,3509000000,2707000000,4246000000
UNH,2016-12-31,29752000000,,25777000000,15651000000,19881000000,23196000000,30774000000,3871000000,2681000000,,49252000000,10430000000,6814000000,2681000000,47584000000,7592000000,40945000000,,10000000,122810000000,12307000000,,38274000000,82621000000,,10571000000,2845000000,3560000000,1915000000
UNH,2020-03-31,45617000000,,35779000000,24888000000,18524000000,36578000000,55941000000,8173000000,5360000000,,78606000000,21569000000,12874000000,5360000000,65302000000,13078000000,62327000000,,10000000,189067000000,17161000000,,56977000000,127463000000,,10199000000,2876000000,10815000000,4627000000
UNH,2019-12-31,40695000000,,36808000000,21462000000,21363000000,35809000000,39558000000,5733000000,3578000000,,61782000000,10985000000,13810000000,3578000000,65659000000,9982000000,61178000000,,9000000,173889000000,16413000000,,57616000000,111727000000,,13320000000,3260000000,3470000000,4546000000
UNH,2019-09-30,39509000000,,38507000000,21116000000,20730000000,36840000000,40490000000,8501000000,3709000000,,62641000000,12363000000,12152000000,3709000000,65205000000,12814000000,58696000000,,9000000,173709000000,16745000000,,54996000000,113962000000,,10521000000,3455000000,2307000000,4751000000
UNH,2019-06-30,38035000000,,34473000000,18175000000,18896000000,35696000000,39095000000,8681000000,3273000000,,62328000000,13745000000,11729000000,3273000000,62000000000,12343000000,56367000000,,9000000,167200000000,16493000000,,53103000000,109144000000,,9999000000,3524000000,827000000,4953000000
UNP,2019-12-31,749000000,751000000,23452000000,1595000000,17495000000,2050000000,3459000000,55095000000,1356000000,,4351000000,831000000,436000000,37780000000,,13780000000,48605000000,222000000,2780000000,61673000000,1034000000,,18128000000,43545000000,4523000000,633000000,60000000,1143000000,
UNP,2018-12-31,872000000,742000000,20171000000,1755000000,19799000000,1912000000,4163000000,52055000000,1415000000,,4626000000,1273000000,393000000,32089000000,,13173000000,45284000000,333000000,2779000000,59147000000,1269000000,,20423000000,38724000000,4449000000,624000000,60000000,1466000000,
UNP,2017-12-31,1013000000,749000000,15252000000,1493000000,24211000000,1809000000,4006000000,50960000000,1141000000,,3939000000,1275000000,386000000,23715000000,,12867000000,41317000000,399000000,2778000000,57806000000,1218000000,,24856000000,32950000000,4476000000,645000000,90000000,800000000,
UNP,2016-12-31,955000000,717000000,14249000000,1258000000,19370000000,1457000000,3596000000,49827000000,1272000000,,3640000000,1277000000,276000000,19853000000,,17897000000,32587000000,284000000,2777000000,55718000000,1042000000,,19932000000,35786000000,4421000000,562000000,60000000,758000000,
UNP,2020-03-31,711000000,692000000,25932000000,1669000000,15288000000,2078000000,3804000000,55191000000,1329000000,,4641000000,1130000000,440000000,40321000000,,13880000000,49419000000,253000000,2781000000,62216000000,1241000000,,15991000000,46225000000,4112000000,703000000,60000000,1392000000,
UNP,2019-12-31,749000000,751000000,23452000000,1595000000,17495000000,2050000000,3459000000,55095000000,1356000000,,4351000000,831000000,436000000,37780000000,,13780000000,48605000000,222000000,2780000000,61673000000,1034000000,,18128000000,43545000000,4523000000,633000000,60000000,1143000000,
UNP,2019-09-30,711000000,771000000,23812000000,1650000000,17378000000,2003000000,4073000000,54781000000,1305000000,,4587000000,1250000000,483000000,37144000000,,13519000000,47875000000,342000000,2780000000,61978000000,1196000000,,18016000000,43962000000,4505000000,638000000,60000000,1307000000,
UNP,2019-06-30,746000000,775000000,22416000000,1809000000,17515000000,1989000000,4086000000,54535000000,1298000000,,5665000000,1049000000,442000000,35560000000,,13305000000,46997000000,393000000,2780000000,61708000000,1193000000,,18171000000,43537000000,3954000000,656000000,60000000,2185000000,
UPS,2019-12-31,5555000000,511000000,21515000000,10206000000,2713000000,55000000,17103000000,33338000000,5971000000,330000000,15413000000,5238000000,1381000000,5997000000,3813000000,14938000000,9105000000,643000000,9000000,57857000000,1407000000,,3267000000,54574000000,,2167000000,503000000,5000000,16000000
UPS,2018-12-31,5188000000,421000000,19578000000,10132000000,2865000000,53000000,16210000000,26576000000,4962000000,141000000,14087000000,4225000000,1291000000,4994000000,3811000000,12920000000,8006000000,621000000,9000000,50016000000,1296000000,,3021000000,46979000000,,2075000000,810000000,3000000,16000000
UPS,2017-12-31,3934000000,404000000,20306000000,10516000000,4842000000,85000000,15718000000,22118000000,4830000000,266000000,12886000000,3320000000,1817000000,4867000000,3872000000,11358000000,5852000000,728000000,9000000,45574000000,844000000,,994000000,44550000000,,1964000000,749000000,808000000,30000000
UPS,2016-12-31,3042000000,342000000,12422000000,8328000000,5110000000,179000000,13849000000,18800000000,4438000000,591000000,11730000000,3476000000,2034000000,4483000000,3757000000,15796000000,4879000000,612000000,9000000,40377000000,1185000000,,405000000,39948000000,,1758000000,1091000000,432000000,24000000
UPS,2020-03-31,4779000000,,23892000000,8348000000,2653000000,34000000,19389000000,33949000000,5857000000,299000000,15846000000,8955000000,1571000000,5876000000,3776000000,15032000000,9137000000,1542000000,9000000,60895000000,1745000000,,3299000000,57582000000,29000000,2176000000,505000000,987000000,14000000
UPS,2019-12-31,5555000000,,21515000000,10206000000,2713000000,55000000,17103000000,33338000000,5971000000,330000000,15413000000,5238000000,1381000000,5997000000,3813000000,14938000000,9105000000,643000000,9000000,57857000000,1407000000,,3267000000,54574000000,150000000,2167000000,503000000,5000000,16000000
UPS,2019-09-30,4218000000,,21392000000,8419000000,356000000,65000000,14184000000,31575000000,4592000000,194000000,12835000000,4040000000,1544000000,4617000000,3783000000,11054000000,10037000000,1224000000,9000000,53282000000,2005000000,,5558000000,47708000000,129000000,2131000000,498000000,5000000,16000000
UPS,2019-06-30,4291000000,,20073000000,8846000000,1527000000,63000000,14843000000,30572000000,4790000000,143000000,13633000000,4072000000,1377000000,4815000000,3811000000,12264000000,9109000000,1196000000,9000000,52787000000,1635000000,,4405000000,48364000000,102000000,2121000000,725000000,4000000,18000000
V,2019-09-30,156000000,,16729000000,4590000000,14355000000,2157000000,20970000000,1554000000,821000000,24000000,13415000000,7838000000,4316000000,821000000,15656000000,7746000000,13502000000,3674000000,,72574000000,11230000000,,29222000000,37890000000,16541000000,27921000000,4236000000,,
V,2018-09-30,183000000,,16630000000,2790000000,15232000000,4082000000,18216000000,1456000000,540000000,14000000,11305000000,8162000000,1703000000,540000000,15194000000,7284000000,11318000000,3233000000,,69225000000,9338000000,,28536000000,35219000000,16678000000,28574000000,3547000000,,
V,2017-09-30,179000000,,16618000000,2554000000,16557000000,2020000000,19023000000,1420000000,826000000,81000000,9994000000,9874000000,1723000000,826000000,15110000000,8605000000,9508000000,2581000000,,67977000000,6521000000,,27234000000,35217000000,16900000000,28681000000,3482000000,,
V,2016-09-30,203000000,,15882000000,2508000000,15983000000,3977000000,14313000000,1272000000,492000000,22000000,8046000000,5619000000,1295000000,662000000,15066000000,7195000000,10462000000,2362000000,,64035000000,6195000000,,27195000000,31123000000,17395000000,28112000000,3248000000,,
V,2020-03-31,161000000,,13893000000,2948000000,13643000000,1064000000,19907000000,2776000000,628000000,,15942000000,9740000000,6307000000,628000000,15755000000,7861000000,13366000000,4033000000,,72820000000,9211000000,,29123000000,38235000000,16385000000,27011000000,2411000000,,
V,2019-12-31,133000000,,13688000000,4934000000,13096000000,1719000000,22319000000,2739000000,515000000,,17579000000,8768000000,5100000000,515000000,15767000000,7752000000,13899000000,4135000000,,74781000000,11874000000,,29808000000,39511000000,16424000000,27137000000,3902000000,,
V,2019-09-30,156000000,,16729000000,4590000000,14355000000,2157000000,20970000000,1554000000,821000000,,13415000000,7838000000,4316000000,821000000,15656000000,7746000000,13502000000,3674000000,,72574000000,11230000000,,29222000000,37890000000,16541000000,27921000000,4236000000,,
